PSD @ YYE. Version 2.0.2.. Simulation on 2023- 5-31   13h55
          X coord          Y coord          Generation          Radius          Time          Local Time

 #            1
         0.41468268         0.57678308       4        0.00130746        0.24394573        0.15917090
         0.41344017         0.57635025       4        0.00200000        0.24394673        0.16042421
         0.41365490         0.57732694       4        0.00100002        0.24394698        0.16042421
         0.41338692         0.57534498       4        0.00200000        0.24394698        0.16042421
         0.41332216         0.57334073       4        0.00200529        0.24394799        0.16042421
         0.41038767         0.57607297       4        0.00400954        0.24395200        0.16042421
         0.40982696         0.57722062       4        0.00127730        0.24395241        0.16042421
         0.40814343         0.57640023       4        0.00200000        0.24395341        0.16167752
         0.40615565         0.57662100       4        0.00200000        0.24395441        0.16293084
         0.40480402         0.57514687       4        0.00200000        0.24395541        0.16418415
         0.40272147         0.57586658       4        0.00220340        0.24395663        0.16418415
         0.40326215         0.57448492       4        0.00148369        0.24395718        0.16418415
         0.40055615         0.57542716       4        0.00286535        0.24395923        0.16418415
         0.40218668         0.57644682       4        0.00192311        0.24396015        0.16418415
         0.40294865         0.57640455       4        0.00200000        0.24396115        0.16543747
         0.40442378         0.57694544       4        0.00200000        0.24396215        0.16669078
         0.40611291         0.57668419       4        0.00200000        0.24396315        0.16794409
         0.40421013         0.57730017       4        0.00200000        0.24396415        0.16919741
         0.40574714         0.57612068       4        0.00200000        0.24396515        0.17045072
         0.40665557         0.57694932       4        0.00122959        0.24396553        0.17045072
         0.40488462         0.57601995       4        0.00200000        0.24396553        0.17045072
         0.40619605         0.57624335       4        0.00133032        0.24396597        0.17045072
         0.40520419         0.57575192       4        0.00110692        0.24396628        0.17045072
         0.40369677         0.57628333       4        0.00159835        0.24396692        0.17045072
         0.40293963         0.57703506       4        0.00106694        0.24396720        0.17045072
         0.40361548         0.57578314       4        0.00200000        0.24396820        0.17170404
         0.40285279         0.57715215       4        0.00156713        0.24396882        0.17170404
         0.40485063         0.57705938       4        0.00200000        0.24396882        0.17170404
         0.40327168         0.57641361       4        0.00200000        0.24396982        0.17295735
         0.40134054         0.57693392       4        0.00200000        0.24397082        0.17421067
         0.40293841         0.57656379       4        0.00200000        0.24397182        0.17546398
         0.40489608         0.57615448       4        0.00200000        0.24397282        0.17671729
         0.40509673         0.57497565       4        0.00119579        0.24397318        0.17671729
         0.40289227         0.57409295       4        0.00237462        0.24397459        0.17671729
         0.40495057         0.57156837       4        0.00325732        0.24397724        0.17671729
         0.40891833         0.56736274       4        0.00578190        0.24398560        0.17671729
         0.40997793         0.55743158       4        0.00998753        0.24401053        0.17671729
         0.39302950         0.56789602       4        0.01991869        0.24410972        0.17671729
         0.38516880         0.57314886       4        0.00945425        0.24413207        0.17671729
         0.38897800         0.57137633       4        0.00420141        0.24413648        0.17671729
         0.38725190         0.57709547       4        0.00597394        0.24414540        0.17671729
         0.38660163         0.57520413       4        0.00200000        0.24414540        0.17671729
         0.38873236         0.57546083       4        0.00214614        0.24414655        0.17671729
         0.39055306         0.57495581       4        0.00188944        0.24414745        0.17671729
         0.39250982         0.57633586       4        0.00239446        0.24414888        0.17671729
         0.39150196         0.57645096       4        0.00101441        0.24414914        0.17671729
         0.39265679         0.57481806       4        0.00200000        0.24414914        0.17671729
         0.39500470         0.57386969       4        0.00253221        0.24415074        0.17671729
         0.39305238         0.57675116       4        0.00348057        0.24415377        0.17671729
         0.39128436         0.57701444       4        0.00200000        0.24415477        0.17797061
         0.39007087         0.57542464       4        0.00200000        0.24415577        0.17922392
         0.38887106         0.57693079       4        0.00192562        0.24415670        0.17922392
         0.38692210         0.57648182       4        0.00200000        0.24415670        0.17922392
         0.38861334         0.57715115       4        0.00200000        0.24415770        0.18047724
         0.38995825         0.57606911       4        0.00200000        0.24415870        0.18173055
         0.38923300         0.57712523       4        0.00128116        0.24415911        0.18173055
         0.38762096         0.57639154       4        0.00200000        0.24416011        0.18298386
         0.38853293         0.57461157       4        0.00200000        0.24416111        0.18423718
         0.38629326         0.57303539       4        0.00273870        0.24416298        0.18423718
         0.38487565         0.56896002       4        0.00431488        0.24416764        0.18423718
         0.38972324         0.56211186       4        0.00839025        0.24418523        0.18423718
         0.40470073         0.56491964       4        0.01523840        0.24424329        0.18423718
         0.39357269         0.57045925       4        0.01243063        0.24428192        0.18423718
         0.39479508         0.56367752       4        0.00689102        0.24429379        0.18423718
         0.38625136         0.55300283       4        0.01367275        0.24434052        0.18423718
         0.40640929         0.56665770       4        0.02434744        0.24448872        0.18423718
         0.41219799         0.55766759       4        0.01069257        0.24451731        0.18423718
         0.41234484         0.57734972       4        0.01968268        0.24461416        0.18423718
         0.41368880         0.57586859       4        0.00200000        0.24461416        0.18423718
         0.41292606         0.57713886       4        0.00148168        0.24461471        0.18423718
         0.41421813         0.57603506       4        0.00200000        0.24461571        0.18549049
         0.41441060         0.57473401       4        0.00131521        0.24461614        0.18549049
         0.41605026         0.57269529       4        0.00261626        0.24461785        0.18549049
         0.41305162         0.57625577       4        0.00465498        0.24462327        0.18549049
         0.41399139         0.57681682       4        0.00109450        0.24462357        0.18549049
         0.41524417         0.57632470       4        0.00200000        0.24462457        0.18674381
         0.41421876         0.57630682       4        0.00102557        0.24462483        0.18674381
         0.41522628         0.57657825       4        0.00104345        0.24462510        0.18674381
         0.41611211         0.57478511       4        0.00200000        0.24462510        0.18674381
         0.41853139         0.57393244       4        0.00256515        0.24462675        0.18674381
         0.42177205         0.57501858       4        0.00341783        0.24462967        0.18674381
         0.42349694         0.57344966       4        0.00233169        0.24463103        0.18674381
         0.42163429         0.57002252       4        0.00390061        0.24463483        0.18674381
         0.42465212         0.56334505       4        0.00732775        0.24464826        0.18674381
         0.43019861         0.55048494       4        0.01400522        0.24469729        0.18674381
         0.40390236         0.55598523       4        0.02686533        0.24487773        0.18674381
         0.42317360         0.56520935       4        0.02136504        0.24499184        0.18674381
         0.42535835         0.55326662       4        0.01214092        0.24502869        0.18674381
         0.42698928         0.57729498       4        0.02408365        0.24517370        0.18674381
         0.42540892         0.57617981       4        0.00200000        0.24517470        0.18799712
         0.42448079         0.57689294       4        0.00117046        0.24517504        0.18799712
         0.42647715         0.57701351       4        0.00200000        0.24517504        0.18799712
         0.42772348         0.57544933       4        0.00200000        0.24517504        0.18799712
         0.42903186         0.57682835       4        0.00190094        0.24517595        0.18799712
         0.43066890         0.57567939       4        0.00200000        0.24517595        0.18799712
         0.43231244         0.57537839       4        0.00167088        0.24517664        0.18799712
         0.43057840         0.57443956       4        0.00197188        0.24517762        0.18799712
         0.42788314         0.57334056       4        0.00291071        0.24517973        0.18799712
         0.42632741         0.57703616       4        0.00400970        0.24518375        0.18799712
         0.42801542         0.57596349       4        0.00200000        0.24518375        0.18799712
         0.42769829         0.57461345       4        0.00138678        0.24518423        0.18799712
         0.42868260         0.57205976       4        0.00273682        0.24518611        0.18799712
         0.43084341         0.56723065       4        0.00529051        0.24519310        0.18799712
         0.44029370         0.57084986       4        0.01011962        0.24521871        0.18799712
         0.43837590         0.56463880       4        0.00650041        0.24522927        0.18799712
         0.45069954         0.56152280       4        0.01271147        0.24526967        0.18799712
         0.43539448         0.55748992       4        0.01582747        0.24533229        0.18799712
         0.44697110         0.57362731       4        0.01986035        0.24543090        0.18799712
         0.44814334         0.57009371       4        0.00372296        0.24543437        0.18799712
         0.44551121         0.57685607       4        0.00725655        0.24544753        0.18799712
         0.44653885         0.57612867       4        0.00200000        0.24544853        0.18925043
         0.44704344         0.57724119       4        0.00122160        0.24544890        0.18925043
         0.44504344         0.57724403       4        0.00200000        0.24544890        0.18925043
         0.44545968         0.57528782       4        0.00200000        0.24544890        0.18925043
         0.44668034         0.57695025       4        0.00206245        0.24544997        0.18925043
         0.44632827         0.57498148       4        0.00200000        0.24544997        0.18925043
         0.44679325         0.57265879       4        0.00236878        0.24545137        0.18925043
         0.44573828         0.56808746       4        0.00469148        0.24545687        0.18925043
         0.43836198         0.56248479       4        0.00926281        0.24547832        0.18925043
         0.45256873         0.56686095       4        0.01486548        0.24553357        0.18925043
         0.46291331         0.56512443       4        0.01048932        0.24556107        0.18925043
         0.45652766         0.55469877       4        0.01222583        0.24559844        0.18925043
         0.47037950         0.53677625       4        0.02265150        0.24572671        0.18925043
         0.43830772         0.51192365       4        0.04057402        0.24613828        0.18925043
         0.41992824         0.57471567       3        0.06542662        0.24720844        0.18925043
         0.41932871         0.57728115       4        0.00263460        0.24721017        0.18925043
         0.42028285         0.57552342       4        0.00200000        0.24721017        0.18925043
         0.42199810         0.57615216       4        0.00182685        0.24721101        0.18925043
         0.42090600         0.57565942       4        0.00119811        0.24721137        0.18925043
         0.42075727         0.57397513       4        0.00169085        0.24721208        0.18925043
         0.41854854         0.57142307       4        0.00337514        0.24721493        0.18925043
         0.42403009         0.56916823       4        0.00592720        0.24722371        0.18925043
